id,type,ticket_type,attraction,wait_at_attraction,ride_duration,satisfaction_status,fatigue,time,day,time_of_entry,time_left,entered_park,attractions_visited_so_far
V0706,adult,online,Laser Maze,1.77,3.8,100,0,57.39,Sunday,50.81,237.02,True,1
V0579,adult,online,Go Karts,10.02,5.0,96,0,57.4,Sunday,41.74,215.09,True,1
V0010,adult,ticket_office,Haunted House,6.21,4.0,68,2,57.78,Sunday,7.74,133.39,True,3
V0183,child,online,Ball Pit,15.21,4.0,75,1,58.36,Sunday,13.57,163.11,True,2
V0638,adult,online,4D Cinema,6.85,6.0,98,0,58.5,Sunday,44.97,261.58,True,1
V0392,child,online,Ferris Wheel,24.47,6.0,92,0,58.51,Sunday,26.72,437.07,True,1
V0149,child,online,Ferris Wheel,23.42,6.0,83,1,58.64,Sunday,11.86,192.82,True,2
V0310,child,online,Pirate Ship,31.6,4.7,88,0,58.91,Sunday,21.66,182.45,True,1
V0111,child,online,Bumper Cars,30.57,3.5,72,1,58.99,Sunday,9.08,198.28,True,2
V0070,child,online,Petting Zoo,38.22,5.5,74,1,59.09,Sunday,4.92,153.01,True,2
V0605,adult,online,Drop Tower,9.65,5.8,98,0,59.6,Sunday,43.55,395.29,True,1
V0106,adult,online,Mirror Maze,29.23,4.2,72,2,59.68,Sunday,8.34,135.55,True,3
V0164,adult,online,Carousel,26.96,4.3,73,1,59.7,Sunday,12.7,231.27,True,2
V0233,adult,online,Observation Tower,20.78,5.0,77,1,60.0,Sunday,16.5,156.49,True,2
V0293,adult,online,Water Slide,23.44,4.5,77,1,60.17,Sunday,20.9,216.12,True,2
V0063,adult,ticket_office,Virtual Reality Zone,4.19,6.5,80,0,61.41,Sunday,49.31,184.27,True,1
V0051,adult,online,Laser Maze,0.89,3.8,57,4,61.82,Sunday,4.13,103.46,True,5
V0218,adult,online,Flying Chairs,34.75,4.0,74,1,61.86,Sunday,15.35,283.87,True,2
V0154,adult,online,Haunted House,6.26,4.0,68,2,62.29,Sunday,11.95,248.61,True,3
V0000,adult,online,Fun House,28.88,4.5,72,2,62.36,Sunday,0.32,178.29,True,3
V0280,child,online,Swing Ride,36.76,4.2,86,0,62.73,Sunday,20.62,238.37,True,1
V0472,adult,online,Roller Coaster,13.67,5.5,82,1,62.84,Sunday,33.7,154.53,True,2
V0379,child,online,Mini Train,29.07,6.5,90,0,62.91,Sunday,26.1,255.27,True,1
V0316,adult,online,Go Karts,15.62,5.0,79,1,62.98,Sunday,22.17,147.82,True,2
V0032,adult,ticket_office,Bumper Cars,30.41,3.5,68,0,63.1,Sunday,28.58,210.51,True,1
V0679,child,online,Ball Pit,10.0,4.0,96,0,63.23,Sunday,48.36,225.76,True,1
V0313,adult,online,Pirate Ship,37.02,4.7,86,0,64.41,Sunday,21.89,184.7,True,1
V0382,child,online,Mirror Maze,33.49,4.2,88,0,64.86,Sunday,26.19,216.48,True,1
V0061,adult,online,Ferris Wheel,29.19,6.0,65,2,65.03,Sunday,4.73,137.89,True,3
V0059,adult,online,Petting Zoo,39.7,5.5,61,2,65.11,Sunday,4.17,124.28,True,3
V0254,adult,online,Ferris Wheel,28.61,6.0,85,1,65.34,Sunday,17.83,231.78,True,2
V0152,child,online,Carousel,30.25,4.3,71,1,65.38,Sunday,11.64,260.34,True,2
V0539,adult,online,Observation Tower,21.14,5.0,92,0,65.84,Sunday,38.86,302.44,True,1
V0657,adult,online,4D Cinema,12.49,6.0,96,0,65.95,Sunday,46.01,244.32,True,1
V0453,adult,online,Water Slide,28.78,4.5,90,0,66.14,Sunday,31.39,271.44,True,1
V0794,adult,online,Laser Maze,4.53,3.8,100,0,66.27,Sunday,57.29,251.89,True,1
V0133,adult,online,Drop Tower,14.61,5.8,70,2,66.75,Sunday,10.31,265.55,True,3
V0350,adult,online,Flying Chairs,37.23,4.0,86,0,66.99,Sunday,24.63,412.96,True,1
V0158,adult,online,Swing Ride,37.85,4.2,74,1,67.69,Sunday,12.8,248.82,True,2
V0817,adult,online,Haunted House,3.16,4.0,100,0,67.71,Sunday,59.12,195.71,True,1
V0036,child,ticket_office,Fun House,33.64,4.5,68,0,67.79,Sunday,28.72,166.33,True,1
V0004,child,ticket_office,Bumper Cars,31.98,3.5,63,2,67.92,Sunday,3.57,214.83,True,3
V0065,child,ticket_office,Ball Pit,12.91,4.0,76,0,68.52,Sunday,50.32,171.63,True,1
V0847,adult,online,Virtual Reality Zone,0,6.5,100,0,69.08,Sunday,61.83,466.46,True,1
V0595,adult,online,Roller Coaster,19.4,5.5,94,0,69.15,Sunday,43.44,337.88,True,1
V0377,adult,online,Go Karts,13.78,5.0,76,1,69.37,Sunday,26.51,183.92,True,2
V0048,adult,online,Pirate Ship,41.34,4.7,60,2,70.25,Sunday,3.88,269.68,True,3
V0433,adult,online,Mirror Maze,34.96,4.2,88,0,70.27,Sunday,29.9,,True,1
V0448,child,online,Carousel,34.22,4.3,88,0,70.3,Sunday,31.16,156.08,True,1
V0418,child,online,Mini Train,33.97,6.5,88,0,70.62,Sunday,28.93,411.01,True,1
V0638,adult,online,Laser Maze,5.77,3.8,90,1,70.81,Sunday,44.97,261.58,True,2
V0866,adult,online,Virtual Reality Zone,0,6.5,100,0,70.82,Sunday,62.83,,True,1
V0002,adult,online,Observation Tower,23.97,5.0,52,3,71.6,Sunday,0.27,212.88,True,4
V0270,adult,online,Petting Zoo,45.67,5.5,82,0,71.63,Sunday,19.44,204.6,True,1
V0470,adult,online,Ferris Wheel,32.27,6.0,88,0,71.77,Sunday,32.76,191.62,True,1
V0181,child,online,Flying Chairs,38.51,4.0,77,1,71.81,Sunday,13.26,177.98,True,2
V0485,adult,online,Water Slide,32.25,4.5,88,0,71.87,Sunday,33.89,416.7,True,1
V0926,adult,online,Haunted House,0.53,4.0,100,0,72.37,Sunday,67.18,317.15,True,1
V0234,child,online,Ferris Wheel,26.67,6.0,80,1,72.53,Sunday,16.3,239.27,True,2
V0022,child,online,Bumper Cars,34.17,3.5,59,2,72.8,Sunday,1.97,161.92,True,3
V0220,adult,online,Fun House,35.03,4.5,68,1,72.95,Sunday,15.34,157.29,True,2
V0368,child,online,Swing Ride,42.28,4.2,84,0,73.1,Sunday,25.41,232.07,True,1
V0069,child,ticket_office,Ball Pit,13.33,4.0,76,0,73.34,Sunday,55.19,203.21,True,1
V0717,adult,online,4D Cinema,14.51,6.0,96,0,73.44,Sunday,51.44,,True,1
V0023,adult,ticket_office,Drop Tower,20.7,5.8,74,2,73.89,Sunday,17.05,240.63,True,3
V0432,child,online,Mirror Maze,40.22,4.2,84,0,75.06,Sunday,30.05,276.21,True,1
V0566,adult,online,Go Karts,19.11,5.0,87,1,75.66,Sunday,40.66,340.49,True,2
V0467,child,online,Carousel,37.5,4.3,86,0,75.89,Sunday,32.8,235.86,True,1
V0883,adult,online,Laser Maze,6.38,3.8,98,0,75.92,Sunday,64.43,322.41,True,1
V0137,child,online,Pirate Ship,46.33,4.7,75,1,75.94,Sunday,10.67,201.39,True,2
V0012,adult,ticket_office,Roller Coaster,19.91,5.5,73,2,76.08,Sunday,12.36,194.51,True,3
V0257,adult,online,Flying Chairs,40.63,4.0,68,1,76.39,Sunday,18.13,219.08,True,2
V0000,adult,online,Virtual Reality Zone,4.72,6.5,65,3,76.89,Sunday,0.32,178.29,True,4
V0053,adult,ticket_office,Observation Tower,28.82,5.0,70,0,77.16,Sunday,42.78,167.07,True,1
V0001,adult,online,Bumper Cars,38.85,3.5,62,3,77.26,Sunday,0.65,127.7,True,4
V0263,adult,online,Water Slide,36.17,4.5,77,1,77.59,Sunday,18.82,198.02,True,2
V0487,child,online,Mini Train,36.4,6.5,86,0,77.93,Sunday,34.22,308.63,True,1
V0246,child,online,Fun House,39.43,4.5,69,1,78.05,Sunday,17.59,215.71,True,2
V0026,child,online,Petting Zoo,51.53,5.5,64,1,78.07,Sunday,1.78,300.96,True,2
V0221,child,online,Swing Ride,46.07,4.2,70,1,78.24,Sunday,15.86,251.84,True,2
V0780,child,online,Ball Pit,17.04,4.0,94,0,78.25,Sunday,56.3,251.15,True,1
V0091,child,online,Ferris Wheel,32.51,6.0,65,2,78.96,Sunday,6.68,282.82,True,3
V1037,adult,online,Haunted House,0,4.0,100,0,79.33,Sunday,73.9,,True,1
V0337,adult,online,Ferris Wheel,26.98,6.0,74,1,79.42,Sunday,23.99,188.74,True,2
V0479,adult,online,Mirror Maze,41.39,4.2,84,0,80.14,Sunday,33.67,261.0,True,1
V0061,adult,online,Laser Maze,8.88,3.8,50,3,80.54,Sunday,4.73,137.89,True,4
V0562,adult,online,4D Cinema,19.3,6.0,83,1,80.9,Sunday,40.51,,True,2
V0743,adult,online,Drop Tower,20.24,5.8,92,0,80.99,Sunday,53.66,168.3,True,1
V0496,adult,online,Carousel,40.98,4.3,84,0,81.25,Sunday,34.91,228.88,True,1
V0112,adult,online,Pirate Ship,50.38,4.7,73,1,81.49,Sunday,9.02,223.0,True,2
V0458,child,online,Flying Chairs,44.14,4.0,84,0,81.63,Sunday,32.26,203.65,True,1
V0508,adult,online,Bumper Cars,41.02,3.5,84,0,81.63,Sunday,36.24,272.94,True,1
V0074,adult,online,Go Karts,20.2,5.0,36,5,82.02,Sunday,4.94,83.02,True,6
V0732,adult,online,Observation Tower,24.3,5.0,92,0,82.84,Sunday,52.86,,True,1
V0723,adult,online,Roller Coaster,23.84,5.5,92,0,82.85,Sunday,52.24,284.38,True,1
V0300,child,online,Ball Pit,21.82,4.0,67,1,83.45,Sunday,21.18,209.12,True,2
V0009,adult,ticket_office,Water Slide,36.4,4.5,56,3,83.5,Sunday,6.39,206.78,True,4
V0410,adult,online,Swing Ride,50.13,4.2,80,0,83.87,Sunday,28.11,217.04,True,1
V0483,child,online,Fun House,44.25,4.5,84,0,84.0,Sunday,33.79,220.9,True,1
V0351,adult,online,Petting Zoo,53.58,5.5,80,0,84.18,Sunday,24.48,206.42,True,1
V0023,adult,ticket_office,Virtual Reality Zone,0,6.5,68,3,84.2,Sunday,17.05,240.63,True,4
V1091,adult,online,Haunted House,1.7,4.0,100,0,84.57,Sunday,77.63,285.43,True,1
V0350,adult,online,Laser Maze,12.55,3.8,75,1,85.02,Sunday,24.63,412.96,True,2
V0343,adult,online,Mirror Maze,46.37,4.2,68,1,85.57,Sunday,24.18,320.05,True,2
V0228,child,online,Mini Train,41.41,6.5,74,1,85.85,Sunday,16.21,235.26,True,2
V0117,adult,online,Ferris Wheel,31.66,6.0,70,2,85.98,Sunday,9.27,151.73,True,3
V1106,adult,online,Virtual Reality Zone,0,6.5,100,0,86.14,Sunday,79.04,329.69,True,1
V0006,child,online,Ferris Wheel,32.38,6.0,54,2,86.2,Sunday,0.78,263.01,True,3
V0024,child,online,Flying Chairs,47.52,4.0,61,2,86.54,Sunday,2.05,237.78,True,3
V0527,adult,online,Bumper Cars,43.21,3.5,84,0,86.58,Sunday,38.42,325.12,True,1
V0503,adult,online,Carousel,46.25,4.3,82,0,86.87,Sunday,35.0,210.96,True,1
V0029,adult,ticket_office,Pirate Ship,55.9,4.7,58,0,86.96,Sunday,25.59,302.14,True,1
V0910,adult,online,4D Cinema,14.17,6.0,96,0,87.76,Sunday,66.74,335.73,True,1
V0059,adult,online,Go Karts,15.9,5.0,48,3,87.77,Sunday,4.17,124.28,True,4
V0786,adult,online,Drop Tower,24.0,5.8,92,0,87.87,Sunday,56.99,374.43,True,1
V0807,child,online,Ball Pit,24.92,4.0,92,0,88.35,Sunday,58.53,216.81,True,1
V0057,adult,ticket_office,Water Slide,36.79,4.5,66,0,88.67,Sunday,46.7,392.65,True,1
V0728,adult,online,Observation Tower,29.88,5.0,90,0,88.73,Sunday,52.96,255.45,True,1
V0016,adult,ticket_office,Swing Ride,52.13,4.2,73,1,88.9,Sunday,14.23,301.02,True,2
V0445,adult,online,Roller Coaster,25.58,5.5,69,1,89.1,Sunday,30.7,252.32,True,2
V0017,adult,ticket_office,Fun House,48.74,4.5,74,1,89.22,Sunday,16.73,219.85,True,2
V0883,adult,online,Haunted House,6.65,4.0,84,1,89.77,Sunday,64.43,322.41,True,2
V1056,adult,online,Laser Maze,10.64,3.8,96,0,90.2,Sunday,74.38,351.17,True,1
V0025,child,ticket_office,Mirror Maze,50.66,4.2,49,1,90.35,Sunday,18.55,273.36,True,2
V0043,child,online,Petting Zoo,57.16,5.5,58,2,90.88,Sunday,3.48,342.67,True,3
V0530,child,online,Flying Chairs,48.15,4.0,82,0,91.05,Sunday,38.39,227.09,True,1
V0144,adult,online,Bumper Cars,48.11,3.5,60,2,91.53,Sunday,11.39,284.97,True,3
V0053,adult,ticket_office,Virtual Reality Zone,5.04,6.5,58,1,91.56,Sunday,42.78,167.07,True,2
V0265,child,online,Carousel,48.8,4.3,63,1,92.08,Sunday,19.3,347.46,True,2
V0407,child,online,Pirate Ship,58.52,4.7,78,0,92.43,Sunday,28.44,268.41,True,1
V0688,adult,online,Ferris Wheel,36.32,6.0,86,0,93.13,Sunday,49.66,333.52,True,1
V0703,child,online,Ferris Wheel,35.55,6.0,86,0,93.21,Sunday,50.65,288.34,True,1
V0928,adult,online,Go Karts,20.11,5.0,92,0,93.46,Sunday,67.66,243.84,True,1
V0511,child,online,Mini Train,49.1,6.5,82,0,93.5,Sunday,36.75,286.2,True,1
V0743,adult,online,Virtual Reality Zone,2.14,6.5,80,1,93.67,Sunday,53.66,168.3,True,2
V0898,child,online,Ball Pit,23.12,4.0,92,0,93.75,Sunday,65.24,236.11,True,1
V0291,adult,online,Swing Ride,56.64,4.2,66,1,93.82,Sunday,20.42,172.56,True,2
V0068,adult,online,Water Slide,39.47,4.5,56,2,94.4,Sunday,4.75,365.27,True,3
V0082,adult,ticket_office,Observation Tower,25.79,5.0,70,0,94.49,Sunday,62.94,421.55,True,1
V0106,adult,online,Drop Tower,27.19,5.8,48,3,94.54,Sunday,8.34,135.55,True,4
V0794,adult,online,4D Cinema,20.49,6.0,84,1,94.55,Sunday,57.29,251.89,True,2
V1075,adult,online,Laser Maze,14.14,3.8,96,0,94.81,Sunday,76.07,329.84,True,1
V0506,child,online,Fun House,52.92,4.5,80,0,94.9,Sunday,36.3,260.47,True,1
V1119,adult,online,Haunted House,9.37,4.0,98,0,95.01,Sunday,80.41,284.87,True,1
V0541,child,online,Mirror Maze,51.34,4.2,80,0,95.12,Sunday,39.01,247.43,True,1
V0398,adult,online,Roller Coaster,31.67,5.5,69,1,95.66,Sunday,27.09,177.38,True,2
V0245,child,online,Flying Chairs,51.2,4.0,60,1,95.7,Sunday,17.27,278.52,True,2
V0557,child,online,Bumper Cars,51.19,3.5,80,0,96.22,Sunday,40.34,266.32,True,1
V0416,adult,online,Petting Zoo,62.31,5.5,76,0,97.15,Sunday,28.57,183.21,True,1
V0554,child,online,Carousel,52.2,4.3,80,0,97.3,Sunday,39.88,245.93,True,1
V0452,adult,online,Pirate Ship,61.02,4.7,76,0,98.25,Sunday,31.41,304.61,True,1
V0936,child,online,Ball Pit,25.99,4.0,90,0,99.15,Sunday,67.76,352.15,True,1
V1031,adult,online,Go Karts,20.13,5.0,92,0,99.26,Sunday,73.32,235.44,True,1
V1232,adult,online,Virtual Reality Zone,1.73,6.5,100,0,99.32,Sunday,89.83,,True,1
V0488,child,online,Swing Ride,59.74,4.2,78,0,99.47,Sunday,34.08,289.43,True,1
V0094,adult,online,Water Slide,44.86,4.5,49,3,99.69,Sunday,6.6,285.35,True,4
V0751,adult,online,Ferris Wheel,39.14,6.0,86,0,99.8,Sunday,54.06,292.32,True,1
V0103,adult,ticket_office,Laser Maze,15.07,3.8,74,0,100.08,Sunday,79.74,276.25,True,1
V1178,adult,online,Haunted House,9.08,4.0,98,0,100.27,Sunday,85.93,293.98,True,1
V0323,child,online,Ferris Wheel,40.39,6.0,70,1,100.4,Sunday,22.15,202.26,True,2
V0019,child,online,Flying Chairs,53.57,4.0,53,3,100.45,Sunday,1.49,266.51,True,4
V0051,adult,online,Observation Tower,30.66,5.0,33,5,100.46,Sunday,4.13,103.46,True,6
V0225,adult,online,Fun House,56.36,4.5,57,1,100.54,Sunday,15.7,272.77,True,2
V0567,child,online,Mirror Maze,54.12,4.2,80,0,100.62,Sunday,41.0,294.79,True,1
V0514,child,online,Mini Train,56.38,6.5,78,0,100.67,Sunday,37.12,200.83,True,1
V0007,adult,online,Bumper Cars,53.43,3.5,31,3,100.7,Sunday,0.73,102.7,True,4
V1012,adult,online,4D Cinema,22.46,6.0,92,0,101.55,Sunday,72.1,252.88,True,1
V0080,adult,ticket_office,Drop Tower,33.39,5.8,68,0,101.59,Sunday,61.15,339.76,True,1
V1297,adult,online,Virtual Reality Zone,0,6.5,100,0,102.1,Sunday,94.73,395.81,True,1
V0063,adult,ticket_office,Roller Coaster,33.25,5.5,57,1,102.33,Sunday,49.31,184.27,True,2
V0052,child,ticket_office,Carousel,56.99,4.3,58,0,102.94,Sunday,40.32,297.47,True,1
V0087,adult,online,Petting Zoo,65.47,5.5,59,2,103.38,Sunday,6.75,247.65,True,3
V0468,adult,online,Pirate Ship,65.52,4.7,74,0,103.72,Sunday,32.73,209.8,True,1
V0026,child,online,Ball Pit,19.09,4.0,46,2,104.18,Sunday,1.78,300.96,True,3
V0479,adult,online,Laser Maze,18.94,3.8,69,1,104.7,Sunday,33.67,261.0,True,2
V0485,adult,online,Go Karts,24.38,5.0,75,1,104.82,Sunday,33.89,416.7,True,2
V0507,adult,online,Swing Ride,63.21,4.2,76,0,104.88,Sunday,36.27,255.35,True,1
V0696,adult,online,Water Slide,49.72,4.5,82,0,105.42,Sunday,49.97,,True,1
V0072,child,online,Bumper Cars,52.44,3.5,41,2,105.45,Sunday,5.24,253.99,True,3
V1215,adult,online,Haunted House,10.92,4.0,96,0,105.48,Sunday,89.36,260.36,True,1
V0610,child,online,Flying Chairs,56.22,4.0,78,0,105.48,Sunday,44.22,214.23,True,1
V0536,child,online,Fun House,61.95,4.5,76,0,105.59,Sunday,38.6,452.36,True,1
V0612,child,online,Mirror Maze,56.6,4.2,78,0,106.14,Sunday,44.02,304.79,True,1
V0218,adult,online,Observation Tower,36.6,5.0,53,2,106.38,Sunday,15.35,283.87,True,3
V0755,child,online,Ferris Wheel,45.54,6.0,82,0,106.51,Sunday,54.27,314.34,True,1
V1345,adult,online,Virtual Reality Zone,1.45,6.5,100,0,106.66,Sunday,97.87,,True,1
V0195,adult,online,Ferris Wheel,44.99,6.0,61,1,107.2,Sunday,13.61,157.38,True,2
V0947,adult,online,Drop Tower,33.04,5.8,88,0,108.19,Sunday,68.56,199.71,True,1
V1017,adult,online,4D Cinema,28.8,6.0,90,0,108.32,Sunday,72.74,336.06,True,1
V0626,child,online,Carousel,58.33,4.3,78,0,108.35,Sunday,44.61,312.18,True,1
V0294,child,online,Mini Train,62.19,6.5,60,1,108.38,Sunday,20.97,215.79,True,2
V1273,child,online,Ball Pit,10.77,4.0,96,0,108.93,Sunday,93.41,319.56,True,1
V0293,adult,online,Roller Coaster,39.16,5.5,55,2,109.0,Sunday,20.9,216.12,True,3
V1133,adult,online,Laser Maze,23.32,3.8,92,0,109.38,Sunday,81.38,224.15,True,1
V0274,adult,online,Bumper Cars,57.1,3.5,56,1,109.5,Sunday,19.75,273.75,True,2
V0097,child,online,Swing Ride,67.09,4.2,49,2,109.77,Sunday,7.65,339.93,True,3
V0212,child,online,Pirate Ship,70.47,4.7,57,1,109.85,Sunday,14.88,292.57,True,2
V0462,child,online,Petting Zoo,71.56,5.5,72,0,109.87,Sunday,31.82,222.77,True,1
V0209,adult,online,Flying Chairs,60.6,4.0,51,2,110.19,Sunday,14.63,351.43,True,3
V1132,adult,online,Go Karts,23.5,5.0,92,0,110.42,Sunday,81.32,303.69,True,1
V0699,adult,online,Water Slide,54.97,4.5,80,0,110.74,Sunday,50.44,267.17,True,1
V0786,adult,online,Haunted House,15.61,4.0,77,1,110.84,Sunday,56.99,374.43,True,2
V0312,adult,online,Fun House,66.74,4.5,65,1,111.2,Sunday,21.53,323.86,True,2
V0434,child,online,Mirror Maze,60.72,4.2,65,1,111.55,Sunday,30.5,277.58,True,2
V0080,adult,ticket_office,Virtual Reality Zone,0,6.5,63,1,112.39,Sunday,61.15,339.76,True,2
V0948,adult,online,Observation Tower,37.87,5.0,86,0,112.69,Sunday,68.51,281.95,True,1
V0689,adult,online,Bumper Cars,59.94,3.5,78,0,113.74,Sunday,49.56,266.09,True,1
V0796,child,online,Ferris Wheel,49.73,6.0,82,0,113.75,Sunday,57.46,359.84,True,1
V0511,child,online,Ball Pit,14.43,4.0,66,1,113.78,Sunday,36.75,286.2,True,2
V0648,adult,online,Carousel,62.26,4.3,76,0,113.92,Sunday,46.08,211.02,True,1
V0075,adult,online,Ferris Wheel,50.28,6.0,36,3,113.94,Sunday,5.6,115.94,True,4
V0508,adult,online,Laser Maze,25.76,3.8,64,1,114.4,Sunday,36.24,272.94,True,2
V0525,adult,online,Swing Ride,71.44,4.2,72,0,115.02,Sunday,38.34,200.09,True,1
V0093,adult,ticket_office,4D Cinema,32.9,6.0,68,0,115.19,Sunday,75.42,299.68,True,1
V0044,child,ticket_office,Pirate Ship,75.18,4.7,50,0,115.2,Sunday,34.68,313.04,True,1
V0539,adult,online,Drop Tower,39.35,5.8,63,1,115.26,Sunday,38.86,302.44,True,2
V0473,adult,online,Flying Chairs,64.21,4.0,67,1,115.39,Sunday,33.38,360.48,True,2
V0057,adult,ticket_office,Haunted House,19.18,4.0,46,1,115.76,Sunday,46.7,392.65,True,2
V0316,adult,online,Roller Coaster,44.02,5.5,52,2,115.8,Sunday,22.17,147.82,True,3
V0526,adult,online,Water Slide,56.54,4.5,63,1,115.87,Sunday,38.3,386.96,True,2
V0545,child,online,Mini Train,69.09,6.5,74,0,115.88,Sunday,39.29,365.36,True,1
V0351,adult,online,Go Karts,24.25,5.0,64,1,116.31,Sunday,24.48,206.42,True,2
V0471,adult,online,Petting Zoo,77.12,5.5,70,0,116.35,Sunday,32.76,341.37,True,1
V0018,adult,online,Fun House,67.75,4.5,41,3,116.36,Sunday,1.3,171.98,True,4
V1345,adult,online,Virtual Reality Zone,0,6.5,94,1,116.69,Sunday,97.87,,True,2
V0205,child,online,Mirror Maze,59.35,4.2,56,2,116.81,Sunday,14.15,459.12,True,3
V0734,adult,online,Bumper Cars,59.98,3.5,78,0,118.56,Sunday,53.76,243.04,True,1
V1162,adult,online,Laser Maze,29.43,3.8,90,0,118.71,Sunday,84.97,244.08,True,1
V1014,adult,online,Observation Tower,40.14,5.0,84,0,119.05,Sunday,72.54,229.67,True,1
V1466,child,online,Ball Pit,8.48,4.0,98,0,119.21,Sunday,105.3,327.73,True,1
V1573,adult,online,Virtual Reality Zone,0.82,6.5,100,0,119.39,Sunday,111.57,398.01,True,1
V0655,adult,online,Carousel,67.65,4.3,74,0,119.56,Sunday,46.26,464.01,True,1
V0439,adult,online,Swing Ride,74.34,4.2,63,1,120.19,Sunday,30.61,470.69,True,2
V0119,adult,ticket_office,Haunted House,23.74,4.0,72,0,120.33,Sunday,92.02,293.25,True,1
V0299,adult,online,Flying Chairs,68.64,4.0,63,1,120.43,Sunday,21.01,252.53,True,2
V0393,child,online,Ferris Wheel,56.16,6.0,64,1,120.67,Sunday,27.27,288.17,True,2
V0819,child,online,Ferris Wheel,54.6,6.0,80,0,121.05,Sunday,59.35,413.1,True,1
V0045,child,ticket_office,Pirate Ship,80.48,4.7,48,0,121.21,Sunday,34.72,313.12,True,1
V0785,adult,online,Water Slide,59.33,4.5,78,0,121.42,Sunday,56.54,479.53,True,1
V0086,adult,ticket_office,Drop Tower,45.44,5.8,62,0,121.58,Sunday,69.82,250.3,True,1
V0472,adult,online,Roller Coaster,49.96,5.5,56,2,121.98,Sunday,33.7,154.53,True,3
V0056,child,ticket_office,Fun House,72.35,4.5,52,0,122.19,Sunday,44.01,255.82,True,1
V0735,child,online,Mirror Maze,63.27,4.2,76,0,122.19,Sunday,53.54,406.42,True,1
V1063,adult,online,4D Cinema,39.42,6.0,86,0,122.38,Sunday,75.77,,True,1
V1202,adult,online,Go Karts,28.67,5.0,90,0,122.73,Sunday,87.64,307.51,True,1
V0490,child,online,Petting Zoo,81.7,5.5,68,0,122.79,Sunday,34.65,334.17,True,1
V0102,adult,online,Bumper Cars,64.64,3.5,41,2,122.96,Sunday,8.39,123.96,True,3
V0146,child,online,Mini Train,74.85,6.5,46,2,123.25,Sunday,11.27,417.96,True,3
V0059,adult,online,Laser Maze,28.94,3.8,32,4,123.28,Sunday,4.17,124.28,True,5
V1607,adult,online,Virtual Reality Zone,1.97,6.5,100,0,124.31,Sunday,114.72,339.17,True,1
V1479,child,online,Ball Pit,13.21,4.0,96,0,124.47,Sunday,105.99,,True,1
V0001,adult,online,Observation Tower,40.79,5.0,38,4,124.7,Sunday,0.65,127.7,True,5
V0252,child,online,Flying Chairs,66.31,4.0,57,1,124.99,Sunday,17.56,259.59,True,2
V0127,child,online,Swing Ride,77.99,4.2,49,1,125.24,Sunday,9.93,360.76,True,2
V0659,child,online,Carousel,72.92,4.3,72,0,125.33,Sunday,46.64,431.94,True,1
V1305,adult,online,Haunted House,25.4,4.0,90,0,125.33,Sunday,94.94,323.95,True,1
V0689,adult,online,Virtual Reality Zone,3.65,6.5,69,1,126.61,Sunday,49.56,266.09,True,2
V0071,adult,ticket_office,Water Slide,63.7,4.5,56,0,126.68,Sunday,57.72,188.89,True,1
V0501,adult,online,Pirate Ship,85.92,4.7,66,0,126.8,Sunday,35.3,278.37,True,1
V0855,child,online,Bumper Cars,60.99,3.5,76,0,127.39,Sunday,61.97,342.31,True,1
V0067,child,ticket_office,Mirror Maze,67.69,4.2,54,0,127.47,Sunday,54.51,323.57,True,1
V0848,child,online,Ferris Wheel,59.3,6.0,78,0,127.97,Sunday,61.37,384.83,True,1
V0849,adult,online,Ferris Wheel,59.62,6.0,78,0,128.0,Sunday,61.44,398.41,True,1
V0008,child,ticket_office,Fun House,71.45,4.5,41,2,128.13,Sunday,6.03,130.13,True,3
V0688,adult,online,Laser Maze,29.16,3.8,63,1,128.18,Sunday,49.66,333.52,True,2
V1114,adult,online,Drop Tower,41.86,5.8,84,0,128.33,Sunday,79.72,210.39,True,1
V1004,adult,online,Roller Coaster,50.25,5.5,80,0,128.79,Sunday,71.72,270.36,True,1
V1315,adult,online,Go Karts,26.61,5.0,90,0,128.92,Sunday,96.12,367.88,True,1
V0577,adult,online,Petting Zoo,81.25,5.5,68,0,129.32,Sunday,41.53,371.18,True,1
V1475,child,online,Ball Pit,18.31,4.0,94,0,129.51,Sunday,106.15,405.73,True,1
V0566,adult,online,4D Cinema,45.72,6.0,64,2,129.86,Sunday,40.66,340.49,True,3
V0122,adult,ticket_office,Haunted House,28.86,4.0,70,0,129.88,Sunday,96.48,292.63,True,1
V0603,child,online,Swing Ride,81.99,4.2,68,0,130.18,Sunday,43.26,357.28,True,1
